age,job,marital,education,default,balance,housing,loan,duration
50,1,1,0,0,-37,1,0,78
36,1,2,1,0,90,1,0,13
46,1,1,0,0,0,1,0,51
39,0,2,1,0,1242,1,0,303
31,0,2,1,0,98,1,1,159
44,4,2,2,0,295,1,0,103
53,0,1,1,0,465,0,1,95
35,9,1,2,0,1473,1,0,84
40,1,1,1,0,3122,1,0,344
30,9,2,1,0,317,1,0,246
33,1,0,1,0,176,1,0,157
39,1,1,1,0,661,1,0,162
25,0,2,1,0,1,1,1,24
35,1,1,0,0,-12,1,0,212
43,1,1,0,0,1401,1,0,195
41,2,1,2,0,171,1,0,143
55,1,1,0,0,431,1,0,68
49,9,0,1,0,265,1,0,274
30,6,1,2,0,227,1,1,227
37,1,2,1,0,336,1,0,152
46,10,0,1,0,41,1,0,249
36,1,1,1,0,1554,1,0,325
45,7,2,1,0,141,1,0,111
48,1,1,0,0,762,1,0,81
22,3,2,1,0,650,1,0,181
46,0,1,1,0,250,0,0,85
39,1,1,1,0,130,1,0,141
56,0,1,1,0,11,0,0,42
35,4,0,2,0,36,1,0,182
45,1,1,0,0,333,1,0,160
28,9,1,1,0,487,1,0,176
32,0,2,2,0,594,1,0,134
52,7,1,2,0,1135,1,1,514
26,0,0,1,1,-3,1,0,181
22,1,2,0,0,-168,1,0,160
35,1,1,0,0,414,0,0,504
44,9,2,2,0,166,1,0,267
31,1,1,1,0,472,1,0,907
28,1,1,1,0,-95,1,0,200
23,9,2,1,0,158,1,0,139
26,9,2,1,0,8,0,0,147
31,0,2,1,0,296,1,0,161
27,0,2,1,0,-541,1,1,153
34,7,2,1,0,23,0,0,109
25,1,2,0,0,17,1,0,97
25,1,2,1,0,335,1,0,164
22,7,2,1,0,395,1,0,70
37,1,0,1,0,178,1,0,71
26,2,2,1,0,101,1,0,723
32,1,1,1,0,-428,1,0,518
26,9,2,1,0,24299,1,0,704
27,1,2,1,0,181,0,0,147
22,7,1,1,0,83,1,0,101
32,9,1,1,0,175,1,0,142
33,4,0,1,0,5,1,0,1346
34,0,1,1,0,3185,1,0,520
31,1,1,1,0,2577,1,0,611
28,9,2,1,0,216,1,0,66
37,1,1,1,0,166,1,0,135
45,1,1,0,0,323,1,0,276
31,4,1,2,0,334,1,0,449
48,2,1,1,0,86,1,0,98
24,0,2,1,0,845,1,0,105
24,9,2,1,0,-126,1,1,382
45,7,1,1,0,-3,1,0,213
26,7,1,1,0,54,1,0,116
24,9,2,1,0,-192,1,0,125
29,1,1,1,0,125,1,0,50
34,1,2,0,0,2146,1,0,138
30,9,2,2,0,-522,1,0,375
21,8,2,1,0,99,1,0,49
42,1,1,1,0,-1664,1,0,169
32,10,1,1,1,2,1,0,178
40,7,1,1,0,2172,1,1,1386
33,4,2,2,0,168,1,0,155
32,9,1,0,0,62,1,1,120
25,0,2,1,0,768,1,0,203
41,1,1,1,0,429,1,0,244
37,0,1,1,0,36,1,0,428
29,1,1,0,0,0,1,0,53
29,9,2,1,0,544,1,0,360
46,7,0,0,0,91,1,0,215
32,4,2,2,1,-3,1,0,500
30,0,2,1,0,1374,1,0,207
38,4,1,2,0,119,1,0,568
22,7,2,1,0,279,1,0,270
22,4,2,1,0,594,1,0,154
32,7,2,1,0,-121,1,1,272
36,1,1,1,0,-195,1,0,229
30,9,2,1,0,-208,1,1,108
26,1,2,1,0,309,1,0,210
41,1,0,0,1,210,1,0,383
42,10,1,1,0,135,1,0,259
45,1,1,1,0,66,1,0,3366
24,7,2,1,1,-122,1,0,1000
54,5,0,2,0,0,0,0,618
33,1,2,3,0,-90,1,0,415
28,1,1,0,0,286,1,0,237
36,0,1,1,0,-423,1,1,106
34,1,2,0,0,505,1,0,351
28,0,2,1,0,296,1,0,218
31,9,2,2,0,279,1,0,198
53,7,1,1,0,367,1,1,284
20,1,2,1,0,129,1,1,190
47,5,1,0,1,-13,0,0,295
33,1,1,0,0,1309,1,0,262
24,1,2,1,0,-10,1,0,106
23,0,2,1,0,5,1,0,93
27,1,2,1,0,71,1,0,174
23,0,2,1,0,281,1,0,124
30,1,1,1,0,173,1,0,217
34,1,0,1,0,383,1,0,2231
55,1,0,0,0,39,1,0,343
57,4,1,0,0,1052,1,0,227
59,5,0,3,0,-49,1,0,248
20,7,2,1,0,-103,1,0,180
30,7,1,1,1,-846,1,0,117
41,0,1,1,0,705,1,0,205
37,7,2,1,0,1950,1,0,370
31,0,0,1,0,253,1,0,289
39,4,2,2,0,595,1,0,427
28,1,1,1,0,-185,1,1,170
44,1,1,0,0,353,1,0,705
31,9,1,1,0,2363,1,0,247
28,1,1,3,0,52,1,0,226
51,9,1,3,0,205,1,1,665
34,4,1,2,0,1557,1,1,213
24,9,2,2,0,596,1,0,451
29,6,2,2,0,-114,1,0,174
50,4,1,0,0,478,0,0,126
21,1,2,1,0,614,1,0,243
29,1,2,1,0,783,1,0,166
26,1,2,1,0,401,1,0,373
26,0,2,1,0,92,1,0,259
21,1,2,1,0,-273,1,1,340
23,1,2,0,0,2594,1,0,193
25,7,2,1,0,382,1,0,392
40,1,1,0,0,-166,1,0,136
39,0,0,1,0,-141,1,0,148
25,1,2,1,0,-250,1,0,456
26,9,1,2,0,3825,1,0,107
57,9,1,1,0,0,0,0,44
61,5,1,0,0,1060,1,0,118
34,1,1,1,0,-185,1,1,276
47,10,1,1,0,955,1,0,47
31,6,1,1,0,263,1,0,150
45,1,1,1,0,4646,1,0,118
33,9,2,2,0,989,1,1,232
27,9,1,1,0,232,1,1,1167
41,10,1,0,0,1483,1,0,227
58,9,1,1,0,7495,1,0,325
45,4,1,2,0,0,1,1,147
49,6,1,2,0,2199,1,0,98
42,1,1,1,0,476,1,0,93
52,1,1,1,0,148,1,0,83
52,7,1,1,0,3241,1,0,105
49,5,1,0,0,2665,1,0,67
59,5,1,1,0,1875,1,0,77
54,4,1,0,0,879,1,0,191
46,1,1,1,0,1934,1,0,20
44,4,1,2,0,0,0,0,27
26,7,1,1,0,380,1,0,260
46,1,1,1,0,2485,1,0,174
59,5,1,0,0,5521,1,1,94
43,1,1,3,0,24,1,0,23
50,1,1,1,0,160,1,0,334
26,1,2,1,0,-204,1,0,609
54,1,1,3,0,363,1,0,202
44,9,0,1,0,181,0,0,302
36,0,0,1,0,307,1,0,121
51,7,1,3,0,193,1,0,202
59,5,1,1,0,3382,1,0,806
42,4,1,2,0,1823,1,0,31
41,7,1,1,0,-111,1,0,21
43,1,1,3,0,3373,1,0,156
40,6,1,0,0,92,1,0,92
32,9,1,2,0,463,1,0,128
55,9,1,3,0,1192,1,0,481
59,5,1,1,0,2376,0,0,766
30,1,1,1,0,-166,1,1,255
47,0,1,1,0,3960,1,0,110
23,2,2,0,0,4,1,0,395
44,1,1,0,0,23,1,0,135
45,9,1,1,0,639,1,0,192
35,9,2,1,0,2144,1,0,188
41,9,0,1,0,225,1,1,139
59,4,0,0,0,13308,1,0,131
29,7,2,0,0,95,1,0,266
48,7,1,1,0,1199,1,0,76
49,4,1,2,0,400,1,0,122
60,1,1,0,0,1262,1,1,1015
45,4,1,2,0,849,0,0,60
48,4,1,2,0,1949,1,0,683
45,2,0,2,0,-395,1,0,470
48,4,1,2,0,618,0,0,149
54,5,1,0,0,0,1,0,106
44,9,1,2,0,0,1,1,127
46,1,2,0,0,355,1,0,320
52,0,0,1,0,131,1,1,145
44,4,1,2,0,6203,1,1,129
52,7,0,1,0,1635,1,0,730
46,2,2,2,0,580,1,0,36
54,0,0,1,0,1814,0,0,521
49,2,0,1,0,159,1,0,95
46,4,1,2,0,48,0,0,120
48,7,0,0,0,189,1,0,768
43,1,1,3,0,-633,1,1,277
50,1,1,0,0,5356,0,0,289
44,1,1,1,0,476,1,0,473
43,10,0,1,0,4478,1,0,133
51,0,2,1,0,3132,0,0,459
59,5,1,2,0,-892,1,0,129
52,9,1,1,0,11,1,0,420
35,0,2,1,0,414,1,0,386
36,1,1,1,0,1165,1,0,1001
32,7,1,1,0,3839,1,0,76
41,1,1,1,0,196,1,0,488
47,1,1,0,0,521,1,0,262
45,7,1,1,0,350,1,1,146
45,1,1,1,0,8680,1,0,503
45,2,0,2,0,0,1,0,170
29,9,2,1,0,309,1,0,214
36,4,1,2,0,125,1,0,355
37,1,0,1,0,368,1,0,194
44,0,1,1,0,1362,1,0,46
56,5,1,1,0,296,1,0,128
52,4,1,3,0,2240,1,0,845
57,4,1,1,0,1026,1,0,52
54,7,1,1,0,1301,1,0,173
49,2,1,0,0,199,0,0,113
24,1,2,3,0,11,1,0,109
42,6,1,2,0,5,1,0,853
40,4,1,2,0,373,1,1,518
25,4,2,2,0,1270,1,0,124
28,1,2,1,0,416,1,0,452
53,5,1,1,0,-27,0,0,209
40,0,0,1,0,221,1,0,154
27,7,2,1,0,331,1,0,203
34,4,1,2,0,402,1,0,813
56,6,1,1,0,123,0,0,81
45,1,1,1,0,105,1,1,119
27,1,1,1,0,0,1,0,296
53,5,1,2,0,1691,0,0,916
34,9,2,2,0,2,1,0,60
44,0,2,3,0,3,1,0,443
46,1,1,0,0,399,1,0,353
53,5,2,1,0,1421,1,0,225
26,9,1,2,0,8,1,1,262
31,0,2,1,0,150,1,1,431
35,7,1,1,0,-371,1,0,358
43,9,1,1,0,1916,1,0,565
47,1,1,0,0,300,1,0,103
37,2,0,1,0,175,1,1,753
57,5,1,2,0,3571,0,0,708
41,1,1,0,0,1135,1,0,265
55,0,0,3,0,789,1,0,434
51,0,0,1,0,2195,1,0,59
27,1,2,1,0,1311,1,0,805
53,4,1,1,1,-689,1,0,242
39,0,2,1,0,14,1,1,19
35,0,1,1,0,56,1,0,93
28,9,2,1,0,26765,0,0,210
29,1,0,3,0,17,1,0,31
51,9,1,1,0,463,1,0,213
46,0,2,1,0,751,1,0,104
50,10,1,1,0,3478,1,0,342
56,2,1,3,0,88,1,0,172
28,1,1,1,0,64,1,0,160
51,4,1,2,0,36,1,0,535
54,3,1,1,0,42,1,0,514
47,1,1,0,0,113,1,0,276
49,6,1,1,0,358,1,1,176
46,1,0,0,0,274,1,0,20
41,4,1,2,0,0,1,0,161
45,0,1,1,0,985,1,0,390
31,1,1,0,0,81,1,0,245
53,0,0,1,0,592,1,0,151
60,0,0,3,0,791,1,0,144
55,5,1,1,0,708,1,0,901
54,9,0,1,0,51,1,0,123
46,1,1,0,0,0,1,0,204
41,9,2,3,0,356,1,0,93
34,0,1,1,0,34,1,0,188
51,9,1,1,0,12061,1,0,332
31,0,2,1,0,513,1,0,180
55,9,1,1,0,6958,1,1,178
44,4,1,2,0,126,1,0,92
25,7,2,1,0,54,1,0,318
36,1,1,1,0,373,1,0,94
33,1,1,1,0,304,1,0,139
46,1,1,1,0,781,0,0,152
43,1,0,0,0,42,0,0,188
46,4,1,2,0,618,1,0,54
53,1,1,1,0,1570,1,0,29
52,9,0,1,0,1161,1,0,271
57,4,0,3,0,0,0,0,95
31,1,2,1,0,-745,1,0,227
54,7,1,1,0,88,1,0,190
37,4,1,2,0,1330,1,0,60
41,1,1,1,0,641,1,0,161
44,0,1,1,0,1423,1,0,162
26,7,2,1,0,8206,1,0,213
40,1,1,0,0,4436,1,0,67
32,0,0,1,0,1611,1,1,93
44,9,2,2,0,607,1,0,119
44,1,1,0,0,300,1,0,297
35,9,1,1,0,304,1,0,3
49,7,1,1,0,254,1,0,179
44,9,1,1,0,3790,1,0,342
40,1,1,1,0,59,1,0,420
39,1,1,1,0,1554,1,0,378
51,1,0,2,0,257,1,0,190
59,5,0,0,0,643,1,0,354
42,0,1,1,0,128,1,0,190
47,7,0,1,0,743,1,1,367
57,1,1,0,0,1460,0,0,91
42,4,1,1,0,-32,1,0,77
40,7,1,0,0,1117,1,0,280
44,9,1,0,0,2887,1,0,182
38,0,2,3,0,446,1,0,386
51,4,1,2,0,1212,1,0,184
48,4,1,2,0,2218,1,0,43
48,1,1,1,0,705,0,0,108
42,1,0,0,0,299,1,0,253
48,2,1,2,0,313,1,0,195
49,4,1,2,0,12482,1,1,46
44,7,1,1,0,29312,0,0,226
44,7,1,0,0,2226,1,1,55
32,1,2,1,0,1940,1,1,299
43,1,1,1,0,576,1,1,148
44,7,0,1,0,0,1,1,97
53,0,0,1,0,887,1,0,169
43,1,1,0,0,17,1,0,119
31,9,1,1,0,106,1,0,101
48,4,1,2,0,489,1,0,60
46,9,2,1,0,148,1,0,210
41,1,0,1,0,14,1,1,65
26,4,1,2,0,1531,1,0,129
26,1,1,1,0,3108,1,0,481
52,0,0,1,0,26,1,0,215
47,1,1,0,0,2466,1,0,142
47,1,1,3,0,1045,1,0,411
27,1,1,0,1,-588,0,0,531
31,7,1,1,0,413,1,0,65
60,5,1,2,0,0,1,0,34
58,5,1,0,0,193,1,1,788
44,1,1,1,0,1340,1,0,244
32,1,1,1,0,363,1,0,431
33,1,1,0,0,-306,1,1,851
38,0,1,1,0,607,1,0,315
35,9,0,1,0,556,1,0,214
47,9,1,1,0,449,1,1,92
32,1,2,1,0,338,1,0,73
41,4,1,0,0,-4,1,1,181
30,4,2,2,0,623,1,0,159
60,5,1,1,0,1390,0,1,58
36,1,0,1,0,719,1,0,1052
46,1,1,0,0,369,1,0,916
58,1,1,0,0,1357,1,0,150
52,2,1,3,0,0,1,0,165
55,4,1,1,0,0,1,0,309
43,1,1,0,0,2047,1,0,163
24,0,2,1,0,507,1,0,210
24,1,1,0,0,-427,1,0,165
25,1,1,1,0,53,1,0,331
40,9,1,1,0,93,1,0,134
31,1,1,1,0,822,1,0,185
31,9,2,1,0,849,1,1,295
26,1,2,1,0,-214,1,0,86
52,1,1,1,0,161,1,0,274
25,9,2,2,0,800,1,0,151
40,1,1,1,0,598,1,0,69
42,1,0,1,0,-135,1,0,15
31,9,1,2,0,0,1,1,164
43,2,1,1,0,59,0,0,437
57,1,1,0,0,452,1,0,139
30,3,2,1,0,49,1,0,267
23,1,1,0,0,-213,0,0,165
53,1,0,0,0,2477,1,0,175
44,6,1,1,0,264,1,0,198
48,9,1,1,0,4265,1,0,220
59,5,0,2,0,559,1,0,168
33,4,1,1,0,-15,1,0,247
60,5,1,1,0,926,1,0,291
42,7,1,1,0,693,1,0,187
44,4,2,2,0,9956,1,0,194
50,4,2,2,0,1300,1,0,379
54,5,1,1,0,2626,0,0,151
29,0,2,1,0,-44,1,0,166
59,6,1,2,0,593,0,0,64
37,9,1,1,0,511,1,0,232
55,5,1,1,0,493,1,0,647
53,5,0,2,0,599,1,0,322
31,7,1,1,0,272,1,0,133
49,4,1,2,0,735,1,0,50
28,1,1,0,0,15,1,0,87
47,1,1,0,0,159,1,0,771
31,1,1,0,0,651,1,0,241
49,3,0,0,0,198,1,0,205
59,1,1,3,0,-278,1,0,318
34,1,1,1,0,-100,1,0,109
43,0,1,0,0,15,1,0,304
38,1,1,0,0,0,0,0,209
41,7,1,1,0,108,1,1,83
44,1,1,0,0,617,1,0,227
31,7,2,1,0,516,1,0,271
35,1,1,0,0,11,1,0,326
37,0,1,1,0,1026,1,0,389
58,0,1,1,0,3635,0,0,273
24,1,1,1,0,32,0,0,264
35,1,2,0,0,-123,1,0,1106
33,1,0,1,0,-238,1,0,73
40,2,1,2,0,1089,1,1,195
46,0,0,2,0,3749,1,0,69
41,1,1,0,0,3140,1,0,87
33,1,1,2,0,221,1,0,122
35,1,0,0,0,300,1,0,945
57,5,0,0,0,515,1,0,288
40,9,1,0,0,819,1,0,50
36,1,1,1,0,722,1,0,816
47,4,0,1,0,3346,1,1,284
50,1,1,0,0,419,1,0,116
51,9,1,1,0,330,1,0,72
41,4,0,2,0,1576,1,0,232
38,4,1,2,0,258,1,0,124
39,1,1,0,0,317,1,0,326
25,7,2,1,1,57,1,1,190
43,9,1,1,0,3285,1,0,1721
33,1,1,1,0,152,1,0,351
45,1,1,1,0,2429,1,0,171
58,11,0,1,0,3111,1,0,166
57,1,1,0,0,1352,1,0,104
27,10,2,2,0,37,1,0,163
25,9,2,2,0,640,1,0,492
38,1,1,3,0,113,0,0,25
28,9,2,1,0,468,1,0,152
33,7,1,1,0,184,1,0,109
44,1,2,1,0,633,1,0,1032
57,0,1,1,0,7,1,0,65
46,1,2,1,0,57,1,0,194
57,9,0,1,0,0,1,0,360
42,1,0,0,0,419,1,1,96
46,0,1,1,0,120,1,0,20
39,2,1,1,0,580,1,0,323
27,1,1,1,0,362,1,0,332
42,4,1,1,0,43,1,0,735
58,0,1,1,0,749,1,0,151
42,0,2,1,0,243,1,0,46
48,1,1,0,0,9004,0,0,158
57,7,2,1,0,2236,1,0,73
52,0,2,1,0,3348,1,0,407
54,1,0,0,0,2062,1,0,438
55,5,1,1,0,188,0,0,139
46,1,1,0,0,1483,1,0,174
48,2,1,3,0,2550,1,0,175
25,0,2,1,1,53,1,0,313
38,4,0,2,0,547,1,0,137
46,5,1,0,0,1374,0,1,22
48,9,1,3,0,67,1,0,328
43,1,1,0,0,4998,1,0,93
52,9,1,1,0,0,0,0,97
27,1,2,1,1,-2,1,1,123
29,1,1,1,0,23,1,0,219
49,0,1,1,0,512,1,1,455
30,1,2,1,1,447,0,0,103
50,0,1,1,0,1917,1,0,200
58,1,1,3,0,4871,1,0,133
44,1,1,1,0,326,1,0,35
52,9,1,1,0,0,1,1,77
44,2,1,1,0,0,0,0,211
27,1,2,1,0,14,0,0,72
35,9,1,1,0,692,1,1,133
31,1,1,1,0,369,1,1,89
31,1,1,0,0,591,1,0,287
52,3,1,1,0,3923,1,0,942
44,1,1,1,0,0,1,0,101
28,1,2,0,0,348,1,1,305
41,9,1,1,0,102,1,1,387
54,9,0,1,0,447,1,0,146
46,1,1,1,0,2121,1,0,160
48,1,1,0,0,5154,1,0,70
31,0,1,1,0,393,1,0,466
42,7,1,0,0,5879,1,0,162
40,1,1,1,0,-31,1,0,117
56,6,1,2,0,871,1,0,381
45,4,1,2,0,37378,1,0,167
53,9,0,0,0,1443,1,0,476
31,0,1,1,0,752,1,0,178
42,4,1,2,0,1093,1,0,260
51,9,1,3,0,573,1,1,231
52,4,1,2,0,258,0,0,188
48,4,1,0,0,247,1,1,145
28,4,2,2,0,202,1,0,163
34,9,2,1,0,302,1,0,282
50,0,1,1,0,736,1,0,74
46,1,1,0,0,0,1,0,73
54,1,1,1,0,532,1,0,220
43,9,0,1,0,0,0,0,333
55,1,0,1,0,7378,0,0,316
47,1,1,0,0,4666,0,0,451
43,2,1,1,0,1516,1,0,318
45,9,1,1,0,0,1,1,246
46,1,1,1,0,6085,1,1,311
39,9,1,1,1,-183,1,0,202
26,8,2,1,0,91,1,0,174
40,1,1,1,0,30,1,0,168
48,1,0,0,0,24,1,0,832
53,9,0,1,0,522,1,0,230
40,9,1,1,0,770,1,0,200
54,1,1,1,0,1288,1,0,170
46,9,1,1,0,1029,1,0,142
47,9,0,1,0,4135,1,0,283
50,1,0,1,0,204,1,1,421
59,5,0,0,0,1534,1,0,278
44,7,2,1,0,0,1,0,179
42,4,1,2,0,877,1,0,238
52,4,1,1,0,478,1,0,110
30,4,2,2,0,1130,1,0,138
46,1,2,1,0,2401,1,0,218
45,4,1,2,0,740,1,0,158
29,0,2,1,0,993,0,0,105
53,1,1,0,0,896,1,0,106
55,0,1,1,0,332,1,0,217
45,4,2,2,0,1088,0,0,132
35,9,1,1,0,51,1,0,824
52,1,2,1,0,1541,1,0,243
40,4,1,2,0,413,1,0,150
42,0,1,1,0,2656,1,0,238
41,1,2,0,0,1618,1,0,1553
42,0,0,1,0,146,1,0,148
40,0,1,1,0,153,1,0,159
41,7,1,1,0,4505,1,0,108
57,4,1,2,0,0,1,0,124
45,0,1,1,0,520,1,0,452
47,4,1,0,0,4151,1,0,114
40,10,1,1,0,3382,1,0,125
33,9,2,1,0,261,1,0,622
49,2,1,1,0,1160,1,0,153
39,4,0,2,0,517,1,1,1328
50,7,1,1,0,2956,1,0,686
60,5,0,0,0,1327,1,1,80
53,9,1,1,0,8417,1,0,435
58,5,1,1,0,-172,1,0,300
52,7,1,1,0,2257,1,0,203
42,0,2,1,0,277,1,0,121
42,1,1,1,0,902,1,0,71
43,9,1,1,0,212,1,0,78
51,0,1,1,0,513,1,0,534
53,11,0,2,0,2272,1,0,243
53,9,1,1,0,719,1,0,230
42,4,1,2,0,1,0,0,253
40,9,1,1,0,503,1,0,127
59,5,1,1,0,1521,1,1,1125
59,5,1,1,0,2516,1,1,282
48,3,1,2,0,468,1,0,220
25,11,2,3,0,329,1,0,158
59,1,1,0,0,259,1,1,267
49,10,1,1,0,769,1,0,257
42,4,1,2,0,-700,1,0,110
37,1,1,1,0,15801,1,0,456
40,1,1,0,0,7831,1,0,78
31,4,1,2,0,0,0,0,298
41,1,1,1,0,-68,1,0,429
60,9,1,1,0,2639,1,0,483
42,0,0,1,0,1076,1,0,213
48,1,1,0,0,584,1,0,51
43,1,1,1,0,2706,1,1,44
47,1,1,0,0,1294,1,0,164
40,6,1,0,0,771,1,0,166
55,10,0,1,0,283,1,1,220
51,4,0,2,0,482,1,0,178
54,4,1,2,0,11,0,0,452
41,1,1,1,0,2823,1,0,858
41,1,1,1,0,338,1,0,87
53,1,1,1,0,5700,1,0,97
46,0,1,1,0,3028,1,1,116
45,2,1,0,0,2418,1,0,120
48,1,1,1,0,1405,1,0,629
44,7,2,1,0,0,1,0,198
47,1,1,1,0,2775,0,0,262
49,1,1,1,0,611,1,1,179
41,1,1,0,0,1654,1,0,35
54,1,1,0,0,1691,1,0,156
48,9,1,1,0,427,0,0,201
30,1,1,1,0,938,1,0,159
45,1,1,0,0,626,1,0,68
40,1,1,3,0,874,0,0,75
42,1,2,1,0,24,0,0,229
48,9,1,1,0,7373,1,0,126
40,0,1,1,0,1535,1,0,704
47,1,1,0,0,2,1,1,164
47,0,1,1,0,829,1,1,339
33,1,2,1,0,164,1,0,461
54,1,1,1,0,1765,1,0,188
46,1,1,1,0,1733,1,0,546
53,5,1,0,0,383,1,0,171
25,9,2,2,0,777,1,0,351
50,4,1,1,0,0,1,0,94
40,1,1,1,0,1522,1,1,168
53,4,1,2,0,4446,1,0,429
41,1,1,1,0,923,1,0,249
41,0,1,1,0,1309,1,0,568
42,4,1,2,0,1340,1,0,299
47,4,1,2,0,3158,1,0,282
48,1,1,1,0,1596,1,0,760
43,1,1,0,0,887,1,0,211
55,4,1,2,0,23189,1,0,77
40,0,1,1,0,1010,1,0,283
45,1,1,0,0,246,1,0,263
54,5,1,1,0,918,1,0,189
46,1,1,0,0,1429,1,0,91
57,5,0,0,0,2439,1,0,32
49,2,1,1,0,348,1,0,139
49,0,1,1,0,387,1,0,347
41,1,2,0,0,22,1,0,152
42,6,1,0,0,3641,1,0,869
42,4,2,1,0,2535,1,0,339
49,9,1,0,0,1878,1,0,267
42,1,1,1,0,3,1,0,34
34,10,2,1,0,9,1,0,153
47,1,1,0,0,502,1,0,28
41,0,1,1,0,3634,1,0,216
45,9,1,1,0,3395,1,0,215
33,0,2,1,0,673,1,0,199
53,1,1,0,0,600,1,0,139
43,10,2,0,0,698,1,0,322
40,1,0,1,0,2540,1,0,189
34,1,1,0,0,357,1,0,197
40,9,1,1,0,782,1,0,224
41,1,1,0,0,2097,1,0,160
44,1,2,3,0,-101,1,0,143
57,0,0,0,0,628,1,1,191
42,9,1,1,0,0,1,0,833
57,7,1,1,0,6874,1,0,356
43,1,0,1,0,16,1,0,485
45,1,1,0,0,1691,1,0,57
60,5,1,0,0,1542,1,0,930
41,1,1,3,0,1057,1,0,247
49,1,1,0,0,11317,1,0,208
42,0,1,1,1,-1300,0,0,89
41,7,1,0,0,299,1,0,72
33,9,2,1,0,189,1,0,260
56,1,1,1,0,1412,1,0,129
49,1,1,0,0,0,1,0,151
41,1,1,1,0,235,1,0,181
48,4,1,2,0,20718,1,0,125
41,9,1,1,0,1043,1,1,225
41,7,1,1,0,890,1,0,829
30,9,2,1,0,768,0,1,749
52,2,1,2,0,618,1,1,166
40,1,1,1,0,1313,0,0,87
60,5,1,1,0,3932,1,0,407
28,4,2,2,0,334,1,0,438
44,6,0,1,0,80,1,1,387
44,9,2,1,0,-27,1,1,100
32,1,2,1,0,2285,1,0,413
53,4,1,2,0,193,0,0,521
41,7,0,1,1,-198,0,1,133
57,5,1,2,0,1180,1,1,191
42,1,1,0,0,505,1,0,521
31,4,1,1,0,6943,1,0,109
46,1,1,1,0,243,1,1,345
40,9,2,3,0,3652,1,0,1028
46,9,0,1,0,3455,1,0,566
55,6,2,1,0,2607,1,0,38
52,1,2,0,0,2024,1,0,314
50,4,1,1,0,0,1,0,214
57,5,1,1,0,-222,0,0,248
28,1,1,1,0,1238,1,0,246
46,1,1,1,0,33,1,0,136
40,0,0,1,0,1000,1,0,98
56,1,1,1,0,881,1,0,225
48,7,0,1,0,403,1,0,364
36,4,2,2,0,-38,1,0,784
37,9,1,2,1,0,1,0,93
41,2,1,2,0,221,1,0,57
43,1,1,1,0,1109,1,0,160
40,2,1,1,0,1416,1,0,210
40,2,1,1,0,264,1,0,222
45,1,1,1,0,141,1,1,21
44,1,1,1,0,1944,1,0,222
53,2,1,0,0,694,1,0,157
31,4,1,2,0,303,1,0,143
50,1,1,1,0,2087,1,0,371
53,4,1,2,0,369,1,1,161
56,1,0,1,0,166,1,0,350
45,9,1,0,0,718,1,0,135
47,6,1,2,0,4543,1,0,162
33,0,2,1,0,1613,1,0,565
57,9,1,2,0,-1,0,0,850
45,2,2,2,0,1410,1,0,44
34,1,1,1,0,577,0,0,337
49,2,1,0,0,-63,1,0,416
49,7,1,1,0,892,0,0,102
37,0,0,1,0,-113,1,0,5
57,9,1,1,0,3240,1,0,129
40,1,1,0,0,3658,1,0,977
57,5,1,1,0,3545,1,0,138
45,10,1,0,0,1292,1,0,70
61,5,1,1,0,4248,1,0,71
54,4,0,1,0,155,1,0,75
46,1,1,0,0,501,1,0,230
51,0,1,0,0,658,1,0,369
42,1,1,1,0,3743,1,0,136
42,1,1,0,0,329,1,0,22
60,4,1,0,0,703,1,0,378
41,1,1,0,0,7735,1,0,240
41,7,1,0,0,455,1,0,80
55,1,1,1,0,831,1,0,144
46,7,1,1,0,1757,1,0,380
54,1,1,1,0,1480,1,0,108
51,1,1,1,0,7180,1,0,927
47,7,0,1,0,4906,1,0,389
35,4,2,2,0,592,0,1,192
30,1,1,1,0,128,1,0,273
32,4,2,1,0,160,1,0,48
35,1,1,0,0,441,1,0,8
48,1,2,1,0,8982,1,0,628
36,7,1,1,0,338,0,0,90
53,7,1,1,0,10749,1,0,221
48,9,1,1,0,638,1,0,217
42,7,1,1,0,737,1,0,762
38,7,2,1,0,7695,1,0,193
32,0,2,1,0,91,1,0,302
51,10,1,1,0,760,1,0,411
34,1,1,1,0,683,1,0,245
43,1,1,1,0,1311,1,0,746
50,1,1,1,0,606,1,0,673
44,1,1,0,0,0,1,0,220
25,7,2,1,0,192,1,0,232
60,1,1,1,0,751,1,0,115
32,9,2,3,0,10600,0,0,485
44,0,1,1,0,447,1,1,106
26,8,2,1,0,3096,1,0,107
36,0,1,1,0,998,1,0,1044
29,2,2,2,0,303,1,0,180
29,4,2,2,0,1952,1,0,354
42,1,1,1,0,171,1,0,55
32,1,2,1,0,116,0,0,392
37,0,1,1,0,766,1,0,123
50,0,0,1,1,-500,1,0,148
44,1,1,1,0,2017,1,0,74
43,9,1,1,0,672,1,0,267
41,7,1,0,0,450,1,0,374
45,0,1,1,0,-31,1,0,295
41,0,1,2,0,5426,1,0,149
57,9,1,1,0,629,1,0,226
34,6,2,2,0,2800,1,0,668
47,7,1,1,0,1549,1,0,95
49,9,1,1,0,6050,1,0,229
58,1,1,0,0,1406,1,0,252
51,10,1,1,0,425,1,0,286
30,4,1,2,0,-328,1,0,242
47,7,0,1,0,430,1,1,335
29,9,2,1,0,6911,0,0,323
51,1,1,0,0,111,1,0,140
49,3,2,0,0,1158,1,0,159
43,7,1,1,0,823,1,0,293
