age,job,marital,education,default,balance,housing,loan
55,9,1,1,0,6958,1,1
44,4,1,2,0,126,1,0
25,7,2,1,0,54,1,0
36,1,1,1,0,373,1,0
33,1,1,1,0,304,1,0
46,1,1,1,0,781,0,0
43,1,0,0,0,42,0,0
46,4,1,2,0,618,1,0
53,1,1,1,0,1570,1,0
52,9,0,1,0,1161,1,0
57,4,0,3,0,0,0,0
31,1,2,1,0,-745,1,0
54,7,1,1,0,88,1,0
37,4,1,2,0,1330,1,0
41,1,1,1,0,641,1,0
44,0,1,1,0,1423,1,0
26,7,2,1,0,8206,1,0
40,1,1,0,0,4436,1,0
32,0,0,1,0,1611,1,1
44,9,2,2,0,607,1,0
44,1,1,0,0,300,1,0
35,9,1,1,0,304,1,0
49,7,1,1,0,254,1,0
44,9,1,1,0,3790,1,0
40,1,1,1,0,59,1,0
39,1,1,1,0,1554,1,0
51,1,0,2,0,257,1,0
59,5,0,0,0,643,1,0
42,0,1,1,0,128,1,0
47,7,0,1,0,743,1,1
57,1,1,0,0,1460,0,0
42,4,1,1,0,-32,1,0
40,7,1,0,0,1117,1,0
44,9,1,0,0,2887,1,0
38,0,2,3,0,446,1,0
51,4,1,2,0,1212,1,0
48,4,1,2,0,2218,1,0
48,1,1,1,0,705,0,0
42,1,0,0,0,299,1,0
48,2,1,2,0,313,1,0
49,4,1,2,0,12482,1,1
44,7,1,1,0,29312,0,0
44,7,1,0,0,2226,1,1
32,1,2,1,0,1940,1,1
43,1,1,1,0,576,1,1
44,7,0,1,0,0,1,1
53,0,0,1,0,887,1,0
43,1,1,0,0,17,1,0
31,9,1,1,0,106,1,0
48,4,1,2,0,489,1,0
46,9,2,1,0,148,1,0
41,1,0,1,0,14,1,1
26,4,1,2,0,1531,1,0
26,1,1,1,0,3108,1,0
52,0,0,1,0,26,1,0
47,1,1,0,0,2466,1,0
47,1,1,3,0,1045,1,0
27,1,1,0,1,-588,0,0
31,7,1,1,0,413,1,0
60,5,1,2,0,0,1,0
58,5,1,0,0,193,1,1
44,1,1,1,0,1340,1,0
32,1,1,1,0,363,1,0
33,1,1,0,0,-306,1,1
38,0,1,1,0,607,1,0
35,9,0,1,0,556,1,0
47,9,1,1,0,449,1,1
32,1,2,1,0,338,1,0
41,4,1,0,0,-4,1,1
30,4,2,2,0,623,1,0
60,5,1,1,0,1390,0,1
36,1,0,1,0,719,1,0
46,1,1,0,0,369,1,0
58,1,1,0,0,1357,1,0
52,2,1,3,0,0,1,0
55,4,1,1,0,0,1,0
43,1,1,0,0,2047,1,0
24,0,2,1,0,507,1,0
24,1,1,0,0,-427,1,0
25,1,1,1,0,53,1,0
40,9,1,1,0,93,1,0
31,1,1,1,0,822,1,0
31,9,2,1,0,849,1,1
26,1,2,1,0,-214,1,0
52,1,1,1,0,161,1,0
25,9,2,2,0,800,1,0
40,1,1,1,0,598,1,0
42,1,0,1,0,-135,1,0
31,9,1,2,0,0,1,1
43,2,1,1,0,59,0,0
57,1,1,0,0,452,1,0
30,3,2,1,0,49,1,0
23,1,1,0,0,-213,0,0
53,1,0,0,0,2477,1,0
44,6,1,1,0,264,1,0
48,9,1,1,0,4265,1,0
59,5,0,2,0,559,1,0
33,4,1,1,0,-15,1,0
60,5,1,1,0,926,1,0
42,7,1,1,0,693,1,0
44,4,2,2,0,9956,1,0
50,4,2,2,0,1300,1,0
54,5,1,1,0,2626,0,0
29,0,2,1,0,-44,1,0
59,6,1,2,0,593,0,0
37,9,1,1,0,511,1,0
55,5,1,1,0,493,1,0
53,5,0,2,0,599,1,0
31,7,1,1,0,272,1,0
49,4,1,2,0,735,1,0
28,1,1,0,0,15,1,0
47,1,1,0,0,159,1,0
31,1,1,0,0,651,1,0
49,3,0,0,0,198,1,0
59,1,1,3,0,-278,1,0
34,1,1,1,0,-100,1,0
43,0,1,0,0,15,1,0
38,1,1,0,0,0,0,0
41,7,1,1,0,108,1,1
44,1,1,0,0,617,1,0
31,7,2,1,0,516,1,0
35,1,1,0,0,11,1,0
37,0,1,1,0,1026,1,0
58,0,1,1,0,3635,0,0
24,1,1,1,0,32,0,0
35,1,2,0,0,-123,1,0
33,1,0,1,0,-238,1,0
40,2,1,2,0,1089,1,1
46,0,0,2,0,3749,1,0
41,1,1,0,0,3140,1,0
33,1,1,2,0,221,1,0
35,1,0,0,0,300,1,0
57,5,0,0,0,515,1,0
40,9,1,0,0,819,1,0
36,1,1,1,0,722,1,0
47,4,0,1,0,3346,1,1
50,1,1,0,0,419,1,0
51,9,1,1,0,330,1,0
41,4,0,2,0,1576,1,0
38,4,1,2,0,258,1,0
39,1,1,0,0,317,1,0
25,7,2,1,1,57,1,1
43,9,1,1,0,3285,1,0
33,1,1,1,0,152,1,0
45,1,1,1,0,2429,1,0
58,11,0,1,0,3111,1,0
57,1,1,0,0,1352,1,0
27,10,2,2,0,37,1,0
25,9,2,2,0,640,1,0
38,1,1,3,0,113,0,0
28,9,2,1,0,468,1,0
33,7,1,1,0,184,1,0
44,1,2,1,0,633,1,0
57,0,1,1,0,7,1,0
46,1,2,1,0,57,1,0
57,9,0,1,0,0,1,0
42,1,0,0,0,419,1,1
46,0,1,1,0,120,1,0
39,2,1,1,0,580,1,0
27,1,1,1,0,362,1,0
42,4,1,1,0,43,1,0
58,0,1,1,0,749,1,0
42,0,2,1,0,243,1,0
48,1,1,0,0,9004,0,0
57,7,2,1,0,2236,1,0
52,0,2,1,0,3348,1,0
54,1,0,0,0,2062,1,0
55,5,1,1,0,188,0,0
46,1,1,0,0,1483,1,0
48,2,1,3,0,2550,1,0
25,0,2,1,1,53,1,0
38,4,0,2,0,547,1,0
46,5,1,0,0,1374,0,1
48,9,1,3,0,67,1,0
43,1,1,0,0,4998,1,0
52,9,1,1,0,0,0,0
27,1,2,1,1,-2,1,1
29,1,1,1,0,23,1,0
49,0,1,1,0,512,1,1
30,1,2,1,1,447,0,0
50,0,1,1,0,1917,1,0
58,1,1,3,0,4871,1,0
44,1,1,1,0,326,1,0
52,9,1,1,0,0,1,1
44,2,1,1,0,0,0,0
27,1,2,1,0,14,0,0
35,9,1,1,0,692,1,1
31,1,1,1,0,369,1,1
31,1,1,0,0,591,1,0
52,3,1,1,0,3923,1,0
44,1,1,1,0,0,1,0
28,1,2,0,0,348,1,1
41,9,1,1,0,102,1,1
54,9,0,1,0,447,1,0
46,1,1,1,0,2121,1,0
48,1,1,0,0,5154,1,0
31,0,1,1,0,393,1,0
42,7,1,0,0,5879,1,0
40,1,1,1,0,-31,1,0
56,6,1,2,0,871,1,0
45,4,1,2,0,37378,1,0
53,9,0,0,0,1443,1,0
31,0,1,1,0,752,1,0
42,4,1,2,0,1093,1,0
51,9,1,3,0,573,1,1
52,4,1,2,0,258,0,0
48,4,1,0,0,247,1,1
28,4,2,2,0,202,1,0
34,9,2,1,0,302,1,0
50,0,1,1,0,736,1,0
46,1,1,0,0,0,1,0
54,1,1,1,0,532,1,0
43,9,0,1,0,0,0,0
55,1,0,1,0,7378,0,0
47,1,1,0,0,4666,0,0
43,2,1,1,0,1516,1,0
45,9,1,1,0,0,1,1
46,1,1,1,0,6085,1,1
39,9,1,1,1,-183,1,0
26,8,2,1,0,91,1,0
40,1,1,1,0,30,1,0
48,1,0,0,0,24,1,0
53,9,0,1,0,522,1,0
40,9,1,1,0,770,1,0
54,1,1,1,0,1288,1,0
46,9,1,1,0,1029,1,0
47,9,0,1,0,4135,1,0
50,1,0,1,0,204,1,1
59,5,0,0,0,1534,1,0
44,7,2,1,0,0,1,0
42,4,1,2,0,877,1,0
52,4,1,1,0,478,1,0
30,4,2,2,0,1130,1,0
46,1,2,1,0,2401,1,0
45,4,1,2,0,740,1,0
29,0,2,1,0,993,0,0
53,1,1,0,0,896,1,0
55,0,1,1,0,332,1,0
45,4,2,2,0,1088,0,0
35,9,1,1,0,51,1,0
52,1,2,1,0,1541,1,0
40,4,1,2,0,413,1,0
42,0,1,1,0,2656,1,0
41,1,2,0,0,1618,1,0
42,0,0,1,0,146,1,0
40,0,1,1,0,153,1,0
41,7,1,1,0,4505,1,0
57,4,1,2,0,0,1,0
45,0,1,1,0,520,1,0
47,4,1,0,0,4151,1,0
40,10,1,1,0,3382,1,0
33,9,2,1,0,261,1,0
49,2,1,1,0,1160,1,0
39,4,0,2,0,517,1,1
50,7,1,1,0,2956,1,0
60,5,0,0,0,1327,1,1
53,9,1,1,0,8417,1,0
58,5,1,1,0,-172,1,0
52,7,1,1,0,2257,1,0
42,0,2,1,0,277,1,0
42,1,1,1,0,902,1,0
43,9,1,1,0,212,1,0
51,0,1,1,0,513,1,0
53,11,0,2,0,2272,1,0
53,9,1,1,0,719,1,0
42,4,1,2,0,1,0,0
40,9,1,1,0,503,1,0
59,5,1,1,0,1521,1,1
59,5,1,1,0,2516,1,1
48,3,1,2,0,468,1,0
25,11,2,3,0,329,1,0
59,1,1,0,0,259,1,1
49,10,1,1,0,769,1,0
42,4,1,2,0,-700,1,0
37,1,1,1,0,15801,1,0
40,1,1,0,0,7831,1,0
31,4,1,2,0,0,0,0
41,1,1,1,0,-68,1,0
60,9,1,1,0,2639,1,0
42,0,0,1,0,1076,1,0
48,1,1,0,0,584,1,0
43,1,1,1,0,2706,1,1
47,1,1,0,0,1294,1,0
40,6,1,0,0,771,1,0
55,10,0,1,0,283,1,1
51,4,0,2,0,482,1,0
54,4,1,2,0,11,0,0
41,1,1,1,0,2823,1,0
41,1,1,1,0,338,1,0
53,1,1,1,0,5700,1,0
46,0,1,1,0,3028,1,1
45,2,1,0,0,2418,1,0
48,1,1,1,0,1405,1,0
44,7,2,1,0,0,1,0
47,1,1,1,0,2775,0,0
49,1,1,1,0,611,1,1
41,1,1,0,0,1654,1,0
54,1,1,0,0,1691,1,0
48,9,1,1,0,427,0,0
30,1,1,1,0,938,1,0
45,1,1,0,0,626,1,0
40,1,1,3,0,874,0,0
42,1,2,1,0,24,0,0
48,9,1,1,0,7373,1,0
40,0,1,1,0,1535,1,0
47,1,1,0,0,2,1,1
47,0,1,1,0,829,1,1
33,1,2,1,0,164,1,0
54,1,1,1,0,1765,1,0
46,1,1,1,0,1733,1,0
53,5,1,0,0,383,1,0
25,9,2,2,0,777,1,0
50,4,1,1,0,0,1,0
40,1,1,1,0,1522,1,1
53,4,1,2,0,4446,1,0
41,1,1,1,0,923,1,0
41,0,1,1,0,1309,1,0
42,4,1,2,0,1340,1,0
47,4,1,2,0,3158,1,0
48,1,1,1,0,1596,1,0
43,1,1,0,0,887,1,0
55,4,1,2,0,23189,1,0
40,0,1,1,0,1010,1,0
45,1,1,0,0,246,1,0
54,5,1,1,0,918,1,0
46,1,1,0,0,1429,1,0
57,5,0,0,0,2439,1,0
49,2,1,1,0,348,1,0
49,0,1,1,0,387,1,0
41,1,2,0,0,22,1,0
42,6,1,0,0,3641,1,0
42,4,2,1,0,2535,1,0
49,9,1,0,0,1878,1,0
42,1,1,1,0,3,1,0
34,10,2,1,0,9,1,0
47,1,1,0,0,502,1,0
41,0,1,1,0,3634,1,0
45,9,1,1,0,3395,1,0
33,0,2,1,0,673,1,0
53,1,1,0,0,600,1,0
43,10,2,0,0,698,1,0
40,1,0,1,0,2540,1,0
34,1,1,0,0,357,1,0
40,9,1,1,0,782,1,0
41,1,1,0,0,2097,1,0
44,1,2,3,0,-101,1,0
57,0,0,0,0,628,1,1
42,9,1,1,0,0,1,0
57,7,1,1,0,6874,1,0
43,1,0,1,0,16,1,0
45,1,1,0,0,1691,1,0
60,5,1,0,0,1542,1,0
41,1,1,3,0,1057,1,0
49,1,1,0,0,11317,1,0
42,0,1,1,1,-1300,0,0
41,7,1,0,0,299,1,0
33,9,2,1,0,189,1,0
56,1,1,1,0,1412,1,0
49,1,1,0,0,0,1,0
41,1,1,1,0,235,1,0
48,4,1,2,0,20718,1,0
41,9,1,1,0,1043,1,1
41,7,1,1,0,890,1,0
30,9,2,1,0,768,0,1
52,2,1,2,0,618,1,1
40,1,1,1,0,1313,0,0
60,5,1,1,0,3932,1,0
28,4,2,2,0,334,1,0
44,6,0,1,0,80,1,1
44,9,2,1,0,-27,1,1
32,1,2,1,0,2285,1,0
53,4,1,2,0,193,0,0
41,7,0,1,1,-198,0,1
57,5,1,2,0,1180,1,1
42,1,1,0,0,505,1,0
31,4,1,1,0,6943,1,0
46,1,1,1,0,243,1,1
40,9,2,3,0,3652,1,0
46,9,0,1,0,3455,1,0
55,6,2,1,0,2607,1,0
52,1,2,0,0,2024,1,0
50,4,1,1,0,0,1,0
57,5,1,1,0,-222,0,0
28,1,1,1,0,1238,1,0
46,1,1,1,0,33,1,0
40,0,0,1,0,1000,1,0
56,1,1,1,0,881,1,0
48,7,0,1,0,403,1,0
36,4,2,2,0,-38,1,0
37,9,1,2,1,0,1,0
41,2,1,2,0,221,1,0
43,1,1,1,0,1109,1,0
40,2,1,1,0,1416,1,0
40,2,1,1,0,264,1,0
45,1,1,1,0,141,1,1
44,1,1,1,0,1944,1,0
53,2,1,0,0,694,1,0
31,4,1,2,0,303,1,0
50,1,1,1,0,2087,1,0
53,4,1,2,0,369,1,1
56,1,0,1,0,166,1,0
45,9,1,0,0,718,1,0
47,6,1,2,0,4543,1,0
33,0,2,1,0,1613,1,0
57,9,1,2,0,-1,0,0
45,2,2,2,0,1410,1,0
34,1,1,1,0,577,0,0
49,2,1,0,0,-63,1,0
49,7,1,1,0,892,0,0
37,0,0,1,0,-113,1,0
57,9,1,1,0,3240,1,0
40,1,1,0,0,3658,1,0
57,5,1,1,0,3545,1,0
45,10,1,0,0,1292,1,0
61,5,1,1,0,4248,1,0
54,4,0,1,0,155,1,0
46,1,1,0,0,501,1,0
51,0,1,0,0,658,1,0
42,1,1,1,0,3743,1,0
42,1,1,0,0,329,1,0
60,4,1,0,0,703,1,0
41,1,1,0,0,7735,1,0
41,7,1,0,0,455,1,0
55,1,1,1,0,831,1,0
46,7,1,1,0,1757,1,0
54,1,1,1,0,1480,1,0
51,1,1,1,0,7180,1,0
47,7,0,1,0,4906,1,0
35,4,2,2,0,592,0,1
30,1,1,1,0,128,1,0
32,4,2,1,0,160,1,0
35,1,1,0,0,441,1,0
48,1,2,1,0,8982,1,0
36,7,1,1,0,338,0,0
53,7,1,1,0,10749,1,0
48,9,1,1,0,638,1,0
42,7,1,1,0,737,1,0
38,7,2,1,0,7695,1,0
32,0,2,1,0,91,1,0
51,10,1,1,0,760,1,0
34,1,1,1,0,683,1,0
43,1,1,1,0,1311,1,0
50,1,1,1,0,606,1,0
44,1,1,0,0,0,1,0
25,7,2,1,0,192,1,0
60,1,1,1,0,751,1,0
32,9,2,3,0,10600,0,0
44,0,1,1,0,447,1,1
26,8,2,1,0,3096,1,0
36,0,1,1,0,998,1,0
29,2,2,2,0,303,1,0
29,4,2,2,0,1952,1,0
42,1,1,1,0,171,1,0
32,1,2,1,0,116,0,0
37,0,1,1,0,766,1,0
50,0,0,1,1,-500,1,0
44,1,1,1,0,2017,1,0
43,9,1,1,0,672,1,0
41,7,1,0,0,450,1,0
45,0,1,1,0,-31,1,0
41,0,1,2,0,5426,1,0
57,9,1,1,0,629,1,0
34,6,2,2,0,2800,1,0
47,7,1,1,0,1549,1,0
49,9,1,1,0,6050,1,0
58,1,1,0,0,1406,1,0
51,10,1,1,0,425,1,0
30,4,1,2,0,-328,1,0
47,7,0,1,0,430,1,1
29,9,2,1,0,6911,0,0
51,1,1,0,0,111,1,0
49,3,2,0,0,1158,1,0
43,7,1,1,0,823,1,0
41,1,1,0,0,410,1,0
29,0,2,1,0,1028,1,0
42,1,1,0,0,1288,1,0
34,1,2,1,1,-115,1,0
44,4,1,2,0,474,1,1
44,7,0,1,0,2416,1,0
30,4,1,2,0,233,1,0
26,1,2,1,0,277,0,0
28,9,2,1,0,280,1,0
42,9,1,2,0,2106,1,1
40,3,0,0,0,2610,1,0
49,5,1,1,0,329,1,0
42,0,0,1,0,1811,1,0
29,0,1,1,0,387,1,1
47,1,1,0,0,6439,1,0
42,4,1,3,0,1333,1,0
45,7,0,1,0,864,1,0
29,0,2,1,0,900,1,0
41,9,1,2,0,744,1,0
40,1,2,3,0,4370,1,0
48,0,1,1,0,6532,1,0
41,1,1,0,0,348,1,0
60,5,1,1,0,2077,1,0
44,4,1,2,0,1945,0,0
49,6,2,2,0,21,1,0
47,4,0,2,0,4556,1,0
48,9,1,1,0,1764,1,0
44,0,1,0,0,248,1,0
28,1,1,0,0,0,0,0
31,7,1,1,0,37,1,0
29,1,1,0,0,236,1,0
28,8,2,1,0,246,1,0
43,7,0,1,0,206,1,0
32,7,1,1,0,162,1,0
44,9,0,1,0,976,1,0
42,9,1,1,0,645,1,1
45,1,1,0,0,1794,1,0
31,0,2,1,0,358,1,0
48,9,2,1,0,9131,1,0
45,1,1,0,0,532,1,0
27,1,2,1,0,1150,1,0
55,1,1,0,0,680,1,0
45,2,1,1,0,245,1,0
50,10,1,1,0,-13,1,0
44,10,1,1,0,728,1,0
45,0,1,1,0,137,1,0
51,3,1,0,0,289,0,0
30,1,2,1,0,609,1,0
43,1,1,1,0,15740,1,0
41,1,1,0,0,574,1,0
30,1,1,0,0,1480,1,0
41,1,1,1,0,343,1,0
29,1,1,1,0,424,1,1
31,0,1,1,0,413,1,0
40,9,2,1,0,277,1,0
41,1,1,1,0,2157,1,0
43,0,0,1,0,738,1,0
43,1,1,0,0,-101,1,0
50,2,1,2,0,-52,1,0
40,10,0,1,0,262,1,0
23,1,2,1,0,-95,1,0
37,0,1,1,0,66,1,0
47,1,1,1,0,3630,1,0
29,1,1,1,0,294,1,0
46,9,1,1,0,1465,1,0
31,0,1,1,0,0,1,0
57,9,2,1,0,5961,1,0
54,1,1,1,0,1487,1,0
44,1,1,0,0,-295,1,0
36,1,1,1,0,0,0,0
54,1,1,1,0,219,1,0
38,9,1,1,0,1442,1,1
38,1,1,1,0,360,1,0
40,1,1,1,0,339,1,0
46,9,1,1,0,1427,1,0
41,0,2,1,0,30,1,0
33,4,1,2,0,483,1,0
36,0,1,1,0,402,1,0
59,5,1,1,0,5678,1,0
49,1,1,0,0,0,0,0
49,1,1,1,0,2631,1,0
44,1,1,0,0,112,1,0
38,0,1,1,0,664,1,0
44,9,1,1,0,2626,1,0
43,9,2,1,0,28,1,0
42,1,1,0,0,321,1,0
41,0,1,1,0,1794,1,0
52,7,1,1,0,989,1,0
41,9,2,2,0,6029,1,0
29,1,1,1,0,416,1,0
36,1,1,3,0,-389,1,0
42,1,1,3,0,1260,1,0
34,4,1,2,0,82,0,0
35,9,1,1,0,94,1,1
41,1,0,1,0,5291,1,0
57,5,1,0,0,3401,1,0
46,6,1,1,0,0,1,1
58,0,1,1,0,-1196,1,1
50,1,1,1,0,810,1,0
57,9,0,1,0,3105,1,0
47,9,1,1,0,351,1,0
46,1,2,1,0,2612,1,0
47,1,0,0,0,556,1,0
49,1,0,0,0,380,1,0
49,1,1,0,0,953,1,0
26,1,2,1,0,786,1,1
52,4,1,2,0,601,1,0
47,4,1,1,0,651,1,0
43,9,2,1,0,0,1,0
20,8,2,2,0,79,1,0
43,7,1,1,0,0,1,0
53,0,1,1,0,4464,1,0
40,6,1,0,0,422,1,0
52,9,1,1,0,598,0,0
43,9,0,2,0,123,0,0
55,4,1,2,0,0,1,0
41,2,1,1,0,718,1,0
36,1,1,1,0,-406,1,1
57,4,0,1,0,3625,1,0
30,0,2,1,1,-35,1,0
41,4,1,2,0,1132,0,0
56,7,1,1,0,1121,1,0
44,1,1,0,0,3407,1,0
45,1,1,1,0,827,1,0
43,5,1,0,0,471,0,1
50,9,1,2,0,2938,1,0
26,1,1,0,0,-219,1,1
34,7,2,1,0,719,1,0
39,0,1,0,0,-439,1,0
32,4,2,2,0,0,1,0
46,7,1,1,0,74,1,0
58,4,1,2,0,44,1,0
54,2,1,1,0,52,1,0
40,7,1,1,0,581,1,0
42,4,1,0,0,860,1,0
42,10,1,0,0,259,1,0
50,1,1,1,0,95,1,0
50,4,1,2,0,-516,1,0
42,3,2,0,0,5774,1,0
41,1,1,1,0,1384,1,0
50,1,1,0,0,5131,1,0
42,0,1,1,0,2918,1,0
46,0,1,1,0,556,1,1
48,0,1,1,0,2235,1,1
50,4,1,2,1,-143,1,0
52,9,0,0,0,1500,0,0
43,0,2,1,0,56831,0,0
57,4,1,2,0,2440,1,0
49,0,2,1,0,2040,1,0
30,4,1,1,0,678,1,0
52,9,1,1,0,5006,1,0
41,3,1,0,0,3291,1,0
47,7,1,1,0,543,1,0
46,0,1,1,0,4048,1,0
27,7,1,1,0,0,1,0
46,7,1,1,0,3269,1,0
53,2,1,2,0,420,1,0
51,5,1,1,0,0,0,0
47,9,1,1,0,201,1,0
60,5,1,1,0,2537,1,1
47,4,0,2,0,107,0,0
48,7,1,1,0,6127,1,0
45,1,1,1,0,4509,1,0
52,1,0,0,0,-191,1,0
53,5,1,2,0,183,1,0
54,9,1,2,0,2883,1,1
46,0,0,1,0,2515,1,1
48,0,0,1,0,1108,1,0
43,5,1,1,0,56,1,1
42,10,1,2,0,1270,1,0
56,5,1,1,0,1894,1,0
48,7,0,1,0,0,1,1
45,1,1,0,0,2217,1,0
51,0,1,0,0,1330,1,0
43,6,2,3,0,3173,0,0
42,9,2,2,0,2157,1,1
44,4,1,2,0,1033,1,0
40,7,1,1,0,4157,1,0
57,4,1,1,0,3381,1,0
42,9,2,1,0,1882,1,0
58,7,1,1,0,0,1,0
40,7,0,1,0,1927,1,0
49,7,0,1,0,3649,1,1
46,4,2,1,0,244,1,0
54,9,0,1,0,1705,1,0
60,2,1,2,0,1164,1,0
42,1,1,1,0,9359,1,0
43,1,1,0,0,1620,1,0
41,6,1,1,0,149,1,0
60,5,0,1,0,2479,1,1
51,2,1,2,0,6659,1,1
48,1,1,1,0,1913,1,0
41,1,0,0,0,1563,1,0
50,1,2,1,0,708,1,0
41,1,1,0,0,1172,1,0
60,5,1,1,0,2086,1,0
54,1,1,1,0,524,1,0
49,2,1,2,0,221,1,0
47,4,1,0,0,52,1,1
36,1,2,1,0,-175,1,0
45,1,1,1,0,-149,1,0
49,0,1,1,0,1530,1,0
47,1,1,0,0,-100,1,0
46,0,1,1,0,1934,0,1
29,4,1,2,0,137,1,1
44,2,1,0,0,276,1,1
52,1,0,0,0,1758,1,0
33,1,2,1,0,49,1,0
43,1,1,1,0,960,1,0
45,1,1,0,0,959,1,0
42,1,2,1,0,1306,1,0
50,9,1,1,0,892,1,1
58,9,1,1,0,5618,1,0
50,1,1,3,0,605,1,0
56,1,0,0,0,5041,1,0
46,1,1,1,0,1004,1,0
44,1,2,0,0,116,1,0
52,0,1,1,0,225,1,0
55,7,1,1,0,697,1,0
44,1,1,0,0,2467,1,0
46,7,1,1,0,523,0,0
47,0,0,1,0,106,1,0
40,1,0,1,0,793,1,0
48,1,1,0,0,1757,1,0
34,3,1,0,0,87,1,0
46,1,0,1,0,1480,1,0
43,10,1,0,0,960,1,1
40,1,1,0,0,2651,1,0
39,2,1,1,0,0,1,0
57,5,1,0,0,3123,1,0
54,1,1,0,0,950,1,0
46,4,1,1,0,3714,1,0
41,7,1,1,0,957,1,0
47,7,1,1,0,3216,1,0
40,1,1,1,0,8150,1,0
50,1,1,0,0,2212,1,0
40,1,1,0,0,409,1,0
47,1,1,0,1,-1385,1,1
57,5,0,2,0,2516,1,0
47,0,1,1,0,2354,1,0
44,1,1,1,0,560,1,0
47,1,1,1,0,5306,1,0
53,2,1,1,0,111,1,0
59,1,1,0,0,320,1,0
40,2,1,1,0,0,1,1
60,2,0,1,0,80,1,0
45,2,1,0,0,1953,1,0
57,1,1,1,0,2192,0,0
45,1,1,0,0,1992,1,0
44,1,1,3,0,146,1,0
21,7,1,1,0,0,1,1
42,4,2,2,0,2124,1,0
30,1,1,1,0,2,1,0
57,2,1,1,0,1037,1,1
53,0,0,1,0,-394,1,0
51,4,2,2,0,6510,0,0
53,9,1,2,0,4323,1,0
54,9,1,2,0,4582,1,0
44,4,1,2,0,2400,1,0
56,5,1,1,0,1678,1,0
46,9,0,2,0,405,1,0
45,9,1,1,0,3583,1,0
42,1,1,0,0,666,1,0
49,0,2,1,0,716,1,0
56,5,1,1,0,344,1,0
44,1,2,1,0,641,0,0
54,2,1,1,0,653,1,0
51,6,0,1,0,154,1,0
49,1,2,0,0,3018,1,0
45,0,0,1,0,660,1,0
58,5,1,2,0,2577,1,1
53,1,1,3,0,2785,1,0
42,9,1,1,0,1865,1,0
49,11,1,0,0,341,1,1
53,0,2,1,0,1178,1,0
50,7,2,1,0,516,1,0
53,2,1,2,0,22370,1,0
26,1,1,1,0,800,1,0
46,4,1,2,0,1217,1,0
45,7,1,1,0,9077,1,0
50,2,1,0,0,461,1,0
42,1,1,1,0,597,1,0
42,4,1,2,0,9,1,0
54,7,1,3,0,7864,1,0
60,5,1,2,0,1224,1,0
49,1,2,0,0,2623,1,0
40,2,1,0,0,3676,1,1
45,1,1,1,0,953,1,0
40,1,1,0,0,1061,1,0
60,0,0,1,0,3020,1,0
42,1,1,0,0,3405,1,0
60,5,1,1,0,0,1,0
60,5,1,1,0,-208,1,0
41,1,1,0,0,849,1,0
60,1,1,0,0,3820,0,0
23,9,2,1,0,76,1,0
46,1,1,0,0,346,1,0
44,7,1,1,0,-22,1,0
29,1,2,1,0,874,1,0
34,1,1,1,0,298,1,0
59,7,1,1,0,7475,0,0
50,4,1,2,0,101,1,0
60,0,1,3,0,2667,1,0
49,1,1,1,0,2219,1,0
55,1,1,0,0,158,1,0
54,1,1,0,0,2933,1,0
42,1,1,0,0,-181,1,0
60,1,1,0,0,5788,1,0
47,7,1,1,0,2796,1,0
41,4,1,1,0,6526,0,0
47,0,2,2,0,1192,1,0
41,9,1,1,0,665,1,0
57,5,1,1,0,703,1,0
53,4,1,2,0,4928,1,0
44,1,1,1,0,1786,1,0
35,2,2,2,0,-68,1,1
41,3,1,2,0,38,1,0
28,8,2,1,0,0,1,0
55,0,1,1,0,1105,1,1
55,0,1,1,0,9039,1,0
40,7,1,0,0,-9,1,0
35,4,1,2,0,6,1,1
58,4,0,2,0,577,0,0
25,4,2,2,0,6,1,1
43,9,1,1,0,78,1,0
29,7,2,1,0,20,1,0
46,1,2,0,0,87,0,0
41,0,1,0,0,-306,1,0
60,5,1,3,0,79,1,0
47,1,1,0,0,0,1,0
60,5,1,0,0,751,1,0
33,1,1,0,0,0,1,0
34,0,2,1,0,1704,1,0
57,0,1,3,0,0,1,0
42,7,1,3,0,8,1,0
47,1,1,1,0,39,1,0
33,9,0,0,0,20,1,0
43,9,2,1,0,293,1,0
40,4,2,2,0,157,1,0
35,1,2,1,0,487,1,0
26,9,2,2,0,192,1,0
53,1,1,1,0,136,1,0
55,1,1,1,0,1328,1,0
46,4,1,2,0,1038,1,1
24,7,1,1,0,51,1,1
47,1,1,1,0,3008,1,1
41,1,1,1,1,-204,1,0
55,7,0,0,0,2923,1,0
32,1,1,1,0,231,1,0
30,9,1,2,0,-256,1,0
54,7,0,0,0,234,1,0
41,9,1,1,0,288,1,0
42,4,2,2,0,1146,1,0
43,1,1,1,0,3060,1,0
54,0,1,3,0,907,1,0
56,4,1,2,0,334,1,0
54,6,0,1,0,1374,1,0
30,1,1,0,0,124,1,0
53,5,1,2,0,74,1,0
45,4,1,2,0,1363,1,0
41,1,1,1,0,680,1,0
28,1,1,1,0,86,1,1
58,0,0,1,0,1713,0,0
57,7,1,0,0,3990,1,0
54,0,1,3,0,3965,1,0
39,10,0,1,0,193,1,0
41,4,1,2,0,6060,1,0
60,7,1,3,0,132,1,0
42,4,1,2,0,1323,1,1
47,1,1,1,0,3237,1,0
41,2,0,2,0,252,0,0
46,1,1,1,0,84,1,0
45,4,2,2,0,0,1,0
48,7,2,0,0,848,1,0
57,7,1,1,0,84,1,0
54,1,0,0,0,190,1,0
